farm_id,farm_class,x_coord,y_coords
F10679,small,8374.390249119819,30662.205388557348
F10680,small,28321.445611390136,31143.709533019683
F10681,small,32358.101911221183,13711.210411517493
F10682,small,18579.288517408135,30675.475884715874
F10683,small,21600.043153805105,44183.82198316908
F10684,small,15458.996520358713,41397.002277786654
F10685,small,24694.317452424963,58565.525444825646
F10686,small,24739.144136811523,23945.67838541819
F10687,small,33286.037374969936,17721.014184683383
F10688,small,24443.558123776347,40578.508178063195
F10689,small,19603.25829581361,23382.411688718137
F10690,small,19511.915805175035,28866.470321359535
F10691,small,33772.29633421396,41637.80646636761
F10692,small,15253.681901754313,34591.72766345417
F10693,small,21821.856856079186,49362.822240352776
F10694,small,37785.47697824803,51657.671551838124
F10695,small,30231.349035596824,40684.6143917914
F10696,small,27713.190087597555,53229.412061434574
F10697,small,29451.270262649457,25676.421161818085
F10698,small,26384.76067948156,8618.00905278459
F10699,small,13149.7751279991,35886.66626303893
F10700,small,35104.72741657185,49943.75786961317
F10701,small,40420.394333062206,39993.524773933495
F10702,small,20401.696824393643,43423.38102757959
F10703,small,32743.89791808923,25539.270156566552
F10704,small,26974.134132307427,15582.45518775501
F10705,small,14321.650428293357,36414.287478436054
F10706,small,32162.10824244356,52689.82869047373
F10707,small,33685.84826313148,36778.43308781928
F10708,small,37752.521343110086,10609.336964385537
F10709,small,6936.69977859476,46460.08950850296
F10710,small,32612.494180170335,18976.961250834953
F10711,small,44598.813715064265,41375.60448354172
F10712,small,32874.192152486874,19406.34309638161
F10713,small,46981.0326275822,22797.99551806843
F10714,small,23416.64927208985,51364.22545902623
F10715,small,10099.25433584132,54589.990155377986
F10716,small,37736.14646117495,36942.69787408071
F10717,small,32629.466285790975,24300.200905858554
F10718,small,17764.137511461202,32989.70273270446
F10719,small,29709.81902914394,30481.15044600272
F10720,small,26208.20778140421,36543.42497039524
F10721,small,31247.27019662892,49696.66067929275
F10722,small,36970.8230351542,44566.21194977623
F10723,small,24158.283026482914,34344.40142009767
F10724,small,11202.696450471303,40637.21900943183
F10725,small,15506.430576028819,55714.68640175915
F10726,small,47068.50542289984,25110.733804527074
F10727,small,5648.290345481683,31186.63007500878
F10728,small,23724.62220384546,8939.35209469933
F10729,small,20314.823421114903,30238.510841001953
F10730,small,21441.75834467647,13835.129765769623
F10731,small,23651.210090788853,20257.858187748618
F10732,small,6075.4728887245265,50854.66315272017
F10733,small,17641.105334433036,42279.28031495962
F10734,small,21166.496200360903,48032.32753842548
F10735,small,26661.39600097034,11779.405210278945
F10736,small,23800.806643128457,18999.098740019013
F10737,small,26386.534692369183,52312.643384237854
F10738,small,10592.177764757642,31529.262499953442
F10739,small,44805.699993601105,22937.404724929947
F10740,small,36380.15820134536,36178.37804037968
F10741,small,28685.19594903318,26150.939886452663
F10742,small,34611.706687806654,14015.520665391758
F10743,small,35972.61323025381,12935.425542087425
F10744,small,24054.477764137006,45779.592479578
F10745,small,16448.90119663697,33267.98271627313
F10746,small,34471.00467706566,29340.87134264516
F10747,small,32448.710635540057,54822.968942733896
F10748,small,2251.3635281136376,45903.317260476964
F10749,small,29684.003433677866,54560.34220591637
F10750,small,30352.4128232834,42231.84968263259
F10751,small,24047.654161613795,10624.497605324888
F10752,small,11015.448776528048,56809.3525487867
F10753,small,3701.010859234582,38958.6792003792
F10754,small,44634.27185465748,32550.574116569827
F10755,small,11106.925928199193,43525.5750864385
F10756,small,28248.83411968415,12546.255390556744
F10757,small,40884.00788594539,28797.671699618648
F10758,small,30148.187715119755,55439.28097420518
F10759,small,8302.76407627387,47856.259781241184
F10760,small,34005.81422518247,28466.489392055242
F10761,small,16000.762325779437,58583.971503949426
F10762,small,12445.74096307422,27335.543655717127
F10763,small,25584.809046402755,44065.769081652725
F10764,small,38677.26255592144,6552.80640587086
F10765,small,21707.689009301197,24786.63026119398
F10766,small,28306.76277888552,52314.82763865193
F10767,small,18207.241868628775,39110.14926306841
F10768,small,32397.42277967297,13933.177879587742
F10769,small,22324.608080754657,21276.7616595604
F10770,small,25448.130288908585,52522.97032885526
F10771,small,20189.615702055307,39423.09091458756
F10772,small,13261.000655404896,29022.528469382338
F10773,small,25184.68798673972,25389.476473722014
F10774,small,19541.433633331315,27266.593404349693
F10775,small,32261.32266509522,35067.78645068298
F10776,small,47667.20429166609,22364.79141961656
F10777,small,41346.36649417307,39747.76529471298
F10778,small,33392.19646605154,29656.821204250562
F10779,small,21833.9503713483,15710.732927065663
F10780,small,33667.12746110063,55092.18993623696
F10781,small,30701.24919956346,19803.04893464375
F10782,small,22844.9510269145,44199.869052783346
F10783,small,45772.64327137369,32869.40763468642
F10784,small,34078.64360410027,25195.164988077326
F10785,small,21432.112404544594,55406.83052843029
F10786,small,22996.985857751068,19349.94643974844
F10787,small,9818.491920297514,38309.70535073263
F10788,small,26982.795635581962,37994.58049862415
F10789,small,18928.33608383851,40722.678582205575
F10790,small,28738.69348579484,20850.75210487389
F10791,small,28477.140334466036,6323.782002757426
F10792,small,34482.86956167965,8893.641375255498
F10793,small,12668.629608804293,39189.64789489357
F10794,small,18960.09756874961,58217.52739186097
F10795,small,2348.199907438692,29102.845439582128
F10796,small,42796.04330663859,42231.21770068499
F10797,small,33257.633544508855,25046.4684986899
F10798,small,28971.53402815741,29212.009565482924
F10799,small,39018.29998252226,34190.29701734796
F10800,small,37677.13728105634,24759.09932966912
F10801,small,35144.90873776448,6358.836255784681
F10802,small,19181.387824350066,58556.596635466696
F10803,small,31793.950723255468,16483.43677060735
F10804,small,25410.851540693948,24450.710889390168
F10805,small,30011.489061433833,8312.463545587965
F10806,small,21014.142123950063,58009.49192181376
F10807,small,39570.177480014,34685.972360824744
F10808,small,29426.414050725947,18365.947553271824
F10809,small,43509.69276569118,37161.73263625546
F10810,small,43070.91480575896,28838.654815801612
F10811,small,4652.858665648521,49798.866462194936
F10812,small,36726.04263936736,30079.70728132646
F10813,small,25235.27617509788,54286.99139991872
F10814,small,27280.680857424424,14245.658507471226
F10815,small,20917.700285360857,51579.3418090987
F10816,small,14363.93751854647,56519.72458389939
F10817,small,30959.5239530488,35074.05981676638
F10818,small,27353.166182434736,58280.93638261543
F10819,small,18045.87368274093,50245.02227826444
F10820,small,16530.625343317217,58578.819020643416
F10821,small,12800.898240602126,44402.88987745893
F10822,small,46214.76767509505,30194.563452343096
F10823,small,3639.2848922703797,40753.5573154738
F10824,small,42789.54243459164,37110.658192614144
F10825,small,23654.803028194438,40141.121328741945
F10826,small,22987.068493429346,47459.00096334506
F10827,small,6679.646040368419,37160.15284974318
F10828,small,29838.143923180607,49243.56623085256
F10829,small,15529.749493537563,54576.131896185296
F10830,small,23307.07778547239,38919.665995568386
F10831,small,21047.85360010751,27383.75299169378
F10832,small,27003.435542531774,42904.055543423645
F10833,small,28844.41587313054,49043.293686552686
F10834,small,22127.24417002619,58445.98438635382
F10835,small,14116.06416359971,28024.626535886317
F10836,small,42437.76893415221,42048.483272443445
F10837,small,16327.880195952548,33781.55777918616
F10838,small,8440.124693407386,50034.171595470514
F10839,small,33482.2627099577,38616.06244180165
F10840,small,45535.04590432094,32559.006296400083
F10841,small,24003.19241149249,23394.83863587571
F10842,small,36245.52135126164,3672.0767494838196
F10843,small,33117.39266021377,22395.47983981382
F10844,small,11645.303333171629,55335.04469273026
F10845,small,3217.128329241294,36987.884059872755
F10846,small,15783.883999498858,43561.0192272092
F10847,small,17672.32404322138,50069.819208045534
F10848,small,22961.48239568272,43767.06423239302
F10849,small,33753.65124465036,22839.438106281006
F10850,small,40593.450823063366,32428.676806443633
F10851,small,35389.52554845003,23193.285512020568
F10852,small,41023.03622069639,34730.48677836735
F10853,small,23076.247600052393,26938.330193735415
F10854,small,32441.713930584254,56391.53966850645
F10855,small,21974.84917636582,50600.930819493144
F10856,small,34250.04441176093,21672.789588154155
F10857,small,5715.336552812223,41429.646339594154
F10858,small,21681.921353872072,38211.50891378944
F10859,small,31376.16696137458,11556.145345806304
F10860,small,18382.68906783234,52853.6959131146
F10861,small,27785.18051470058,49527.87284593976
F10862,small,20198.71986361437,38634.454011737485
F10863,small,21973.198105476797,21733.769378534045
F10864,small,26065.15384383723,46252.71249702333
F10865,small,35175.921670498035,13246.81652717421
F10866,small,24311.102526317405,38827.14894242572
F10867,small,23359.687492214634,11770.257911643395
F10868,small,2827.1790758318334,46069.314086240796
F10869,small,25042.732661019993,52332.35689438204
F10870,small,35179.00185931056,9464.016167079644
F10871,small,23854.019135976145,30402.186080705542
F10872,small,31637.78531720811,7680.641740604333
F10873,small,24816.259016968434,41322.435111017825
F10874,small,8198.608139263588,47011.90938036722
F10875,small,26036.13194892616,37294.32919672598
F10876,small,44974.825010700355,31460.56613678855
F10877,small,43260.542247284684,38887.626209419635
F10878,small,28439.16233009644,12405.998592117186
F10879,small,4078.6861539103897,49549.20249376086
F10880,small,20383.804157014056,44991.628620574345
F10881,small,10001.07433752068,52285.00999767178
F10882,small,29957.245602165844,24136.064751526894
F10883,small,13981.488837253815,32687.723301870752
F10884,small,25982.075281426813,34069.7832753299
F10885,small,34817.80160784997,44985.1275526369
F10886,small,30667.15228925595,39044.37733915493
F10887,small,39412.04222288616,35594.993831934335
F10888,small,37225.17327956211,11147.12234732384
F10889,small,45190.61144049307,25885.61732415036
F10890,small,12486.866672817707,38235.554279949596
F10891,small,25828.748782632956,54725.046540640666
F10892,small,14158.257102549513,47940.275063478184
F10893,small,2426.7879425529895,45661.81124142278
F10894,small,28270.377744884037,20384.833137532387
F10895,small,7510.957248234774,36390.13341712361
F10896,small,12496.631206758673,30240.186470676854
F10897,small,9082.557427714068,45344.206118852635
F10898,small,12974.184261615908,46827.60736149499
F10899,small,18987.24215458731,32875.11221453412
F10900,small,31635.166874444294,32778.50255826558
F10901,small,33551.250939513855,49560.37861895185
F10902,small,43335.06404302862,28388.633726112916
F10903,small,9370.235908880748,30655.722345377188
F10904,small,37500.992205719216,45999.27496536651
F10905,small,21359.200742356825,32871.30212932904
F10906,small,30714.9216749233,5423.70543551652
F10907,small,30611.89643775867,29388.366028310324
F10908,small,32623.130609019983,28803.760189560584
F10909,small,11311.096968710863,45044.165626381524
F10910,small,31359.66270622803,37740.74592786381
F10911,small,3742.0733281148705,43070.083371610315
F10912,small,18987.56787331295,36536.98702533337
F10913,small,25219.17744016947,8952.747962512163
F10914,small,4416.3303602208525,39748.383279627415
F10915,small,11881.860519721968,53297.700637890855
F10916,small,46172.46245204024,32574.62378617301
F10917,small,13210.905368149875,61318.62307340455
F10918,small,27267.744461919578,17953.49380465185
F10919,small,40676.183538878664,37678.41574983886
F10920,small,35416.36971178349,43683.918845458524
F10921,small,14600.706101408487,28389.127300565946
F10922,small,26628.82999064199,43946.898720675585
F10923,small,20313.29225742863,42187.48643819073
F10924,small,28935.899656601156,53408.398403406325
F10925,small,33847.10547099741,4374.726158546551
F10926,small,4578.260909094728,35133.08071883853
F10927,small,28674.655171381608,13916.03194679284
F10928,small,20171.316377493513,34318.38055685872
F10929,small,5648.586863672457,39740.63439198281
F10930,small,21673.92945006033,30046.700859228822
F10931,small,22176.493432819392,6872.332612234201
F10932,small,37047.47955011597,12769.836252772611
F10933,small,21948.831403476324,37316.09087125921
F10934,small,27557.726498072298,37946.96155817806
F10935,small,40045.08308490402,24545.54314312214
F10936,small,43758.87617805939,30440.42048403645
F10937,small,21472.249343172232,37829.340535809366
F10938,small,31881.237373677108,25750.54975254075
F10939,small,36054.63256191975,7272.744086077522
F10940,small,41958.384728545876,35678.16616989458
F10941,small,31954.568737026075,32861.9042497584
F10942,small,36099.30248366909,42125.63289790098
F10943,small,32711.086986819922,6391.051368019196
F10944,small,37886.68767972511,9972.787229496635
F10945,small,4374.312066574146,48609.33643963217
F10946,small,11007.970431106118,53453.74485870374
F10947,small,6234.576857278892,38876.397429780045
F10948,small,20928.269754894958,59384.54326211719
F10949,small,38417.558305565544,32778.64624069579
F10950,small,35719.531020421266,43484.777468680666
F10951,small,22115.586609541446,47180.34494304812
F10952,small,7008.114296134689,46924.23999764954
F10953,small,33701.792549512786,38337.97503338247
F10954,small,25596.31979544064,54730.72698365793
F10955,small,22425.564280430728,57925.07376589293
F10956,small,13444.323672178709,42262.14161229785
F10957,small,37631.32726010125,52595.97562147886
F10958,small,26283.375612032352,14369.476232694027
F10959,small,30546.014995880803,9615.580859956966
F10960,small,24691.10267802854,21560.23750124109
F10961,small,32263.231504106043,42846.980484492175
F10962,small,32354.82999434618,18031.19058851968
F10963,small,13174.581292715819,45847.17902045926
F10964,small,16304.5442425592,34005.49328989477
F10965,small,14831.483349321468,45382.38531791037
F10966,small,15558.143249333798,48733.9994133008
F10967,small,17276.27894853381,40343.66809502377
F10968,small,37744.78638762009,53349.38436309098
F10969,small,32904.42247286344,6258.655585298518
F10970,small,23254.622332846662,57543.87390815969
F10971,small,27863.025911333607,46417.02318604271
F10972,small,38290.78422927208,9437.660803726636
F10973,small,27186.912560981553,22069.778232824086
F10974,small,34557.53990612681,39086.46751214153
F10975,small,11375.463877435006,55083.950739756656
F10976,small,20628.68816218283,51645.40033346053
F10977,small,25823.855883967877,48438.92229439855
F10978,small,29490.152083056808,8305.120102109067
F10979,small,32926.96799523702,48692.06305292417
F10980,small,16618.213433384924,45174.191781586786
F10981,small,33736.04320111058,35831.80162566466
F10982,small,36010.89602304888,54470.56187615147
F10983,small,20921.072643487005,28422.777336495896
F10984,small,26039.844333979454,12286.761457978846
F10985,small,18199.199902748915,39663.655536809034
F10986,small,24515.87133475491,50983.42459036589
F10987,small,40134.5569487257,33548.87182273879
F10988,small,22970.472762067024,37024.383512288856
F10989,small,28793.962138601688,48757.42858088935
F10990,small,36690.62391819925,13635.34533287368
F10991,small,20354.119288909493,33127.10330428979
F10992,small,10767.685968761623,50402.24213090406
F10993,small,32108.54996054864,41162.8846928756
F10994,small,26740.955294634066,50227.8814045678
F10995,small,36223.02521755535,52254.73770645741
F10996,small,5434.322846358302,38936.64760379046
F10997,small,22187.302219668585,56145.365115339235
F10998,small,18950.62096265553,56117.69881542117
F10999,small,33451.05080752907,29874.81286880132
F11000,small,20415.26453932742,51748.64458747257
F11001,small,5473.535330631219,44208.71748871773
F11002,small,30361.88169541362,10816.843215448234
F11003,small,14228.667042715093,48448.452637206035
F11004,small,2523.0782553022564,47328.16453839548
F11005,small,41537.358888325885,39864.60319550182
F11006,small,20309.920821640775,54894.51983834782
F11007,small,31467.787119340606,29389.301389559685
F11008,small,26732.47602074497,53921.898307083306
F11009,small,19087.50700220526,40951.947317764585
F11010,small,12424.988897619001,57325.428762272284
F11011,small,1560.3300831790975,27102.321403382466
F11012,small,10054.361483356231,41125.09407448893
F11013,small,20630.484336583875,16322.776025101344
F11014,small,20961.02714045329,19968.37020236074
F11015,small,33059.76854818074,17469.434449477747
F11016,small,37399.109121021094,44702.67411381047
F11017,small,44852.997153583885,30594.30450692834
F11018,small,11727.628863668651,52260.829961340736
F11019,small,17216.387092916484,52348.75227678683
F11020,small,21372.342484869652,49037.22743824299
F11021,small,29616.685332041572,7166.849685680765
F11022,small,17216.429488293732,56736.43668678048
F11023,small,29565.61436620278,14848.424812563206
F11024,small,10408.95413739275,41117.50586574201
F11025,small,19710.19294627882,54773.99723304113
F11026,small,27181.00725444887,33930.10368570857
F11027,small,9786.619946424014,48649.2627918685
F11028,small,3860.000752252423,38449.01593901141
F11029,small,14875.585552260687,34982.867264761335
F11030,small,5891.881978604145,43053.89123809685
F11031,small,29302.3261299916,53267.31027502318
F11032,small,41986.20495937317,29079.388319925383
F11033,small,23925.53126409028,46706.95983265263
F11034,small,15818.994727778574,57889.18654973199
F11035,small,13958.309651434405,46241.767657980046
F11036,small,11937.642632421142,33833.76639842963
F11037,small,36225.68413630229,12110.654777360805
F11038,small,30178.996835988997,23797.687698234746
F11039,small,36514.19489707322,8374.535957873273
F11040,small,40297.097590533616,31223.617230064003
F11041,small,41320.54228568556,38439.107548518965
F11042,small,38425.47890694864,48337.09122411277
F11043,small,27385.376290888205,55774.970623741756
F11044,small,10770.776852307627,32610.496560629734
F11045,small,16198.375876505685,33015.70056658053
F11046,small,3512.147449747522,49314.56083427705
F11047,small,10967.36803503954,37898.599035108746
F11048,small,36163.196872222274,36173.2436405294
F11049,small,20060.90808697611,30409.07680852812
F11050,small,24234.458596253808,56305.35624200503
F11051,small,8169.00090662863,32135.014102319095
F11052,small,7243.198689663171,50666.903146987104
F11053,small,33738.22288823286,46701.66049555604
F11054,small,32357.451392627798,10311.030609697122
F11055,small,35759.66271637706,12481.8943124937
F11056,small,6169.073199548446,30271.620511011497
F11057,small,46400.877540971655,24010.140051265495
F11058,small,28004.437406085486,7342.401576537257
F11059,small,30449.57248638151,53867.87407864867
F11060,small,9135.844148078748,39167.95758827616
F11061,small,34158.02541859204,20860.7190960123
F11062,small,38785.85830806,38463.63525984859
F11063,small,13566.0580432961,53622.896492341795
F11064,small,35675.09052534188,5260.029117646652
F11065,small,43566.966780619696,25534.945835884944
F11066,small,22500.77529826592,55824.899029874316
F11067,small,35217.201971277704,48928.99204059855
F11068,small,12924.681521055725,61032.064096033064
F11069,small,23006.99471365793,13707.913148887936
F11070,small,34499.21865058576,36718.005844543346
F11071,small,22353.19355019872,19264.12263142247
F11072,small,48631.94715830367,23290.88070603261
F11073,small,18626.475122282493,60463.02364512379
F11074,small,2985.354330705759,27380.296720731672
F11075,small,15659.508173087806,35494.86061799226
F11076,small,39100.426142904216,26362.783265641
F11077,small,38822.05685268866,41793.202716690554
F11078,small,28129.989195428356,29712.80288585425
F11079,small,11592.148827716008,43781.670888027445
F11080,small,37203.29184394182,26714.618558214486
F11081,small,35943.66518773688,4957.0653833922825
F11082,small,5726.486043565454,37296.42710866093
F11083,small,35876.79352782521,36886.86992980243
F11084,small,19314.785702957703,32375.12885418617
F11085,small,31046.01564767734,48068.81207331934
F11086,small,47945.07617748606,24633.755281789458
F11087,small,28250.799038379344,53532.40561223628
F11088,small,15331.236253274777,46939.357194389406
F11089,small,27016.943205275737,34046.51080911843
F11090,small,36284.30723536347,30825.672453853742
F11091,small,21052.369035913187,45232.33786555964
F11092,small,38195.45994644976,25947.440015511424
F11093,small,24030.557617874343,9691.752408735814
F11094,small,9146.349172920345,45814.778562029154
F11095,small,13488.555222873987,45016.12942352836
F11096,small,9654.412716163075,43039.67400314991
F11097,small,13969.680197610873,55527.22975841871
F11098,small,4152.106151363521,32791.36818681155
F11099,small,13014.51290308787,35436.88395813711
F11100,small,29405.964080169386,28470.208079206484
F11101,small,28580.814972120348,22931.25819121351
F11102,small,20155.606616518136,47920.92592026888
F11103,small,16028.771694668618,44769.8507284266
F11104,small,39980.47857154487,2491.9381025222037
F11105,small,18846.155237275692,59579.16826296641
F11106,small,31263.413796838166,22052.82028801065
F11107,small,29252.703532398857,55970.24039544735
F11108,small,22855.928643471896,14507.050994698806
F11109,small,23825.96756638607,43862.29188223306
F11110,small,37089.46977604521,39412.857197736055
F11111,small,24172.03379901382,38578.970953080556
F11112,small,33054.92440289525,10015.691994665694
F11113,small,22058.690640837605,55644.728027460296
F11114,small,28514.341041913958,57757.356871722375
F11115,small,28910.02048156179,22942.270217330344
F11116,small,36910.27811250966,23645.74213298318
F11117,small,47391.90013654891,24343.350730930557
F11118,small,15822.952620691816,41640.7315628294
F11119,small,27680.970030629815,46588.76067032932
F11120,small,14158.197758621358,52603.13354768561
F11121,small,13282.982779149326,59407.6653243533
F11122,small,39127.010409166025,33435.01861354275
F11123,small,13165.14784390185,51921.55524024238
F11124,small,27693.508022373357,33027.319555033464
F11125,small,34433.55414960623,5858.162130514157
F11126,small,48142.94381115802,35006.34761126517
F11127,small,38280.8222616926,47693.679134504644
F11128,small,33731.704849807815,52065.90608376026
F11129,small,10785.190282195928,41096.181738056715
F11130,small,23602.130828555193,37695.30841083911
F11131,small,38314.70477769198,35471.50745509068
F11132,small,29928.423007155845,15085.76364303619
F11133,small,14938.75632020372,59282.2711410332
F11134,small,38413.235776983114,40056.106960310324
F11135,small,23790.132817356054,33990.17768300135
F11136,small,17707.996984975016,49434.63821283566
F11137,small,29298.04399073524,21462.34764542262
F11138,small,36244.42267911218,12422.018020959275
F11139,small,10196.925688325315,35338.3990869406
F11140,small,34633.73830169441,30657.44930355486
F11141,small,29237.73356522935,50528.28456017134
F11142,small,37979.215734917765,39027.82113245763
F11143,small,14152.584810995248,50634.24320207304
F11144,small,22322.556440377866,58100.72757299464
F11145,small,18435.817738507292,59641.59829019501
F11146,small,20469.063172117323,56888.38173436034
F11147,small,44153.196473403696,40664.46461924688
F11148,small,31286.320409388867,38416.82996798485
F11149,small,27373.00309282042,25482.49692157114
F11150,small,39515.34599304754,21493.285436551792
F11151,small,29885.07998121389,12136.748645966936
F11152,small,30796.538730105127,7746.646272517345
F11153,small,14575.143373355633,33347.84934072883
F11154,small,19714.87904321582,53623.26362919315
F11155,small,8088.55679747509,49928.60102835838
F11156,small,27785.069609203852,9865.901334566532
F11157,small,36711.324605057715,43355.97017340165
F11158,small,37394.42194133765,13939.438146101327
F11159,small,21187.805153713725,22763.998987544164
F11160,small,29242.01873290255,5165.460789149942
F11161,small,35606.2862346187,38175.58776136948
F11162,small,17307.671412894262,32662.763350213143
F11163,small,41167.178009030475,22417.523557434728
F11164,small,19294.43524339058,54358.32488715959
F11165,small,5386.770227440187,35707.88754949378
F11166,small,14725.273702320199,54533.60099823812
F11167,small,34808.773528140475,35064.841205625184
F11168,small,20999.919195258506,46424.16675519855
F11169,small,36046.549356843934,24477.34362931307
F11170,small,22173.799662190308,52427.44921403842
F11171,small,8463.456980920158,36258.64602650571
F11172,small,20274.80593681502,44457.942107323324
F11173,small,33059.03244411023,23660.099530352858
F11174,small,11251.989928161613,33629.00659743241
F11175,small,31381.933819923623,13427.679200323058
F11176,small,31164.75617731904,53561.78337323796
F11177,small,35095.29048065758,40322.58727831666
F11178,small,18101.488939131195,28716.331864881548
F11179,small,37620.125171619155,53919.03212868506
F11180,small,2459.334441686484,45859.917755143404
F11181,small,46225.662176686776,24154.572756432965
F11182,small,8346.911566632414,29750.333782612855
F11183,small,19607.085423618537,26622.238682322593
F11184,small,33512.02484476319,8402.877635790936
F11185,small,39716.43276317424,36184.31643807979
F11186,small,24508.34813317364,46366.477292818214
F11187,small,38501.05819315831,26707.46971010162
F11188,small,28311.86756798677,16161.436872727865
F11189,small,22277.79052213911,37034.998489570746
F11190,small,36345.40877654733,50206.98937016833
F11191,small,36932.78767475675,10273.229456391877
F11192,small,29057.982719241703,14502.352325354279
F11193,small,27503.99509560568,26870.092111927668
F11194,small,37284.00701314292,5486.101924269968
F11195,small,39393.96487916545,3572.2587211319246
F11196,small,31719.64031427991,30878.90313444262
F11197,small,43039.48552164318,24925.245214830735
F11198,small,11710.347408045678,59730.26901134707
F11199,small,38275.64476869867,26487.93271407899
F11200,small,28696.574523103664,45532.10636250099
F11201,small,50050.679282392324,24848.86935159027
F11202,small,36873.837755033965,35052.90788808165
F11203,small,31810.01858859386,10903.80231033807
F11204,small,37542.84635298893,27446.27222607066
F11205,small,33533.551193719366,30323.98253064356
F11206,small,32699.78275753354,41020.36284874084
F11207,small,13963.245132180475,49425.87809436942
F11208,small,11096.725875417733,30830.1672624056
F11209,small,32605.072064377226,32576.521636153317
F11210,small,12371.332152147173,41165.271105240936
F11211,small,31402.46452873832,23778.599687301084
F11212,small,39783.446299508294,21475.744762996903
F11213,small,16692.166234096185,52168.902694018776
F11214,small,13077.064718981428,30701.61173049338
F11215,small,29291.888446831836,26091.667769483352
F11216,small,23119.32756470758,11059.0376400601
F11217,small,21138.62482183621,30363.407961170986
F11218,small,3749.4628827218357,42015.85065993399
F11219,small,26373.953356583945,11870.77013300475
F11220,small,36133.7919089291,8113.4218790888035
F11221,small,11341.993893092045,58836.338533026756
F11222,small,6850.374957774685,44137.09414562337
F11223,small,7205.498329767988,45142.27325512133
F11224,small,11080.20623941326,59019.90279652589
F11225,small,37589.65674854807,32434.723368622075
F11226,small,27573.632229457937,41928.66761196075
F11227,small,39930.031868788574,42649.75596298809
F11228,small,33850.208935912655,23633.043567194592
F11229,small,3601.386618243552,49605.07573099336
F11230,small,33239.225303427054,51206.68287900285
F11231,small,32189.054774233122,40791.075873802714
F11232,small,6166.215030718535,46074.33267028503
F11233,small,45910.94887688497,23668.598232732827
F11234,small,21410.312745480966,16081.04309921327
F11235,small,39001.56949611693,31137.784775993387
F11236,small,16685.39706477672,42872.370681438704
F11237,small,14284.900428137526,34288.06099931069
F11238,small,7320.154421803196,47126.258963044675
F11239,small,4427.095817063539,35904.252889221236
F11240,small,7932.515838257518,40187.14709053755
F11241,small,21354.91469097517,15515.353672330099
F11242,small,30394.439205161056,19345.069272202174
F11243,small,38715.70950011051,48257.47367695454
F11244,small,31657.967832162554,39068.84810384265
F11245,small,42579.99220514785,38560.52701174735
F11246,small,23979.36190765319,30728.728914511314
F11247,small,30757.442730324496,53863.62588365086
F11248,small,24830.861235560253,14218.66271961646
F11249,small,11588.286604201992,31082.051757720757
F11250,small,2187.269569070969,42915.41210962648
F11251,small,33406.32825569515,9913.963996920405
F11252,small,29878.519205933844,50545.837771872684
F11253,small,21794.640520969955,45515.09804778322
F11254,small,37519.371696906936,2938.2847570009444
F11255,small,3840.3233370502794,29844.96890684539
F11256,small,36746.304745969035,31280.614546259112
F11257,small,10208.88524588739,46432.07062773224
F11258,small,27738.272586414376,36032.02881648667
F11259,small,28329.224037803884,22429.852995047695
F11260,small,7191.929561777621,31611.10632404273
F11261,small,22676.83892886336,16947.614533439664
F11262,small,29560.08015574166,20848.544334536164
F11263,small,25544.802700996694,40150.965898599556
F11264,small,4361.562891321735,43095.70516402235
F11265,small,23437.291429724504,22994.265598088416
F11266,small,23940.287394727235,50811.80538521769
F11267,small,12521.874993116246,54644.1232104828
F11268,small,18158.937398925296,48550.22380917763
F11269,small,29502.39974997734,26849.62189957121
F11270,small,7944.408344655465,43542.870791688234
F11271,small,6765.9077230501225,41304.5815896837
F11272,small,27565.608683787566,9659.98308064617
F11273,small,17092.997197844536,57154.74603141782
F11274,small,19407.523645750058,37350.512542653305
F11275,small,29595.54389429302,45767.81133299848
F11276,small,18624.369149257385,51477.383750437715
F11277,small,18309.45495884945,33105.68751094726
F11278,small,33582.79811394099,27322.749662909573
F11279,small,16046.699243991296,36057.70433470856
F11280,small,31355.51424654297,10349.311831054481
F11281,small,28112.111342829943,21093.406354052313
F11282,small,7881.8235311429935,31304.584801481826
F11283,small,6291.078546523282,40027.74387400687
F11284,small,27467.84895053533,16205.235175006066
F11285,small,12555.87070356049,58256.54690047121
F11286,small,18616.0554549492,36522.60548209917
F11287,small,25420.695397195268,9152.375570151169
F11288,small,32701.860724173024,4791.975818479524
F11289,small,16881.192424933648,36965.89639017905
F11290,small,43388.22974160008,22572.733554322338
F11291,small,39507.40020262623,42284.333779043525
F11292,small,5020.758860004105,40458.14678815577
F11293,small,31973.08825797999,35560.561885620686
F11294,small,23640.419672186854,49536.98604990953
F11295,small,25368.164103702456,44684.19148786149
F11296,small,23960.069007427493,42048.97635777427
F11297,small,27208.780430025214,21672.86962139274
F11298,small,25868.39435608177,16841.697232336654
F11299,small,28603.858880432028,36702.727350874324
F11300,small,24066.80825426463,23013.044203633646
F11301,small,39975.16346578197,21623.777304610736
F11302,small,37171.24778063767,12942.131334293177
F11303,small,9029.323654926684,44768.171295122156
F11304,small,8156.392526053179,42318.57025749582
F11305,small,34043.929160155065,53654.20123174314
F11306,small,4616.835026162517,31880.05393524413
F11307,small,24419.911087718756,42249.30133534448
F11308,small,36180.54784833443,23144.702020120334
F11309,small,27120.020589102664,11240.68191289303
F11310,small,29143.906101473658,50738.86675781812
F11311,small,24148.909344673382,52850.67848702061
F11312,small,12017.134098265058,38453.73683803735
